pid	doi	award_ids
articles:18920	10.1175/MWR-D-14-00001.1	
usclivar:86	10.5065/D6416VHV	
articles:16700	10.5194/acp-15-4339-2015	
articles:16655	10.1088/1748-9326/10/4/044016	EF1048481
articles:16701	10.5194/gmd-8-1169-2015	
articles:16672	10.5194/amt-8-1835-2015	
articles:16656	10.1080/01621459.2014.983229	NNX10AK79G
articles:16683	10.1002/2015GL063587	
articles:16682	10.1002/2015GL063181	
articles:16619	10.1175/JCLI-D-14-00426.1	
articles:18253	10.2514/atcq.22.3.223	
articles:16667	10.5194/acp-15-3893-2015	
articles:16706	10.5194/gid-5-117-2015	
articles:16780	10.1038/nclimate2605	
articles:16626	10.1088/0004-637X/803/1/42	
articles:16587	10.1038/nature14338	
articles:16702	10.5194/gmd-8-1005-2015	
articles:16673	10.3389/fenvs.2015.00026	
articles:16657	10.1038/ncomms7491	
articles:16666	10.5194/acp-15-3687-2015	
articles:16558	10.1007/s10546-014-9992-5	
articles:16559	10.1007/s10546-014-9991-6	
articles:16684	10.1016/j.dsr2.2014.12.014	
articles:16438	10.1007/s00382-014-2186-5	
articles:16534	10.1038/ngeo2376	
articles:16615	10.1175/JAS-D-14-0261.1	
articles:16612	10.1175/MWR-D-14-00270.1	
articles:16610	10.1175/MWR-D-14-00091.1	
articles:16618	10.1175/JHM-D-14-0059.1	
articles:16483	10.1016/j.renene.2014.11.061	
articles:16654	10.1175/JAMC-D-14-0137.1	NNX13AH73G
articles:16653	10.1175/JAMC-D-14-0216.1	
articles:16590	10.1016/j.jhydrol.2015.01.042	
articles:16586	10.1016/j.atmosres.2015.01.006	
articles:16589	10.1007/s11430-014-5020-3	
articles:16588	10.1016/j.camwa.2015.01.009	DMS0934317
articles:16600	10.1175/JCLI-D-14-00238.1	AGS1033112
articles:16598	10.1007/s10584-014-1115-2	
articles:16599	10.1007/s10584-013-0936-8	NNX10AK79G
articles:16550	10.1175/MWR-D-14-00174.1	
articles:16620	10.1175/JHM-D-14-0104.1	
articles:16621	10.1175/JHM-D-14-0126.1	
articles:16627	10.1175/WAF-D-14-00077.1	
articles:16608	10.1175/JCLI-D-14-00599.1	
articles:16604	10.1175/JAS-D-14-0112.1	AGS1033112,NA08NWS4670046
articles:16603	10.1175/JAS-D-14-0129.1	
articles:16605	10.1175/MWR-D-14-00059.1	
articles:16609	10.1175/MWR-D-14-00127.1	
articles:16607	10.1016/j.atmosres.2014.12.006	
articles:16601	10.1007/s10584-013-0973-3	
articles:16606	10.1007/s10584-014-1308-8	NA13NES4400003,NA14OAR4310186
articles:16602	10.1007/s00340-015-6038-8	
articles:16716	10.1002/2015JA020998	
articles:16718	10.1002/2014JA020626	
articles:16717	10.1175/BAMS-D-13-00111.1	
articles:16814	10.1680/feng.14.00002	
articles:16944	10.1007/s11430-014-5014-1	
articles:16575	10.1007/s00382-014-2193-6	
articles:16574	10.1007/s10291-014-0383-7	
articles:16573	10.1007/s00382-014-2138-0	
articles:16664	10.1002/2014JA020706	
articles:16705	10.1002/2015WR017198	EAR1215809,R4310142
articles:16703	10.17730/humo.74.1.q0667716284749m8	
articles:16704	10.1002/2015WR017200	EAR1215809,R4310142
articles:16430	10.1007/s00382-014-2303-5	
articles:18251	10.1007/s11207-015-0674-3	NNX10AB81G
articles:16616	10.1175/JCLI-D-14-00366.1	EAR1042909
articles:16984	10.1002/qj.2433	
articles:16543	10.5194/acp-15-3575-2015	
articles:16572	10.5194/acp-15-3517-2015	
usclivar:39	10.5065/D63B5XH3	
articles:16576	10.1002/hyp.10299	
articles:16670	10.5194/acp-15-3445-2015	
articles:16544	10.1371/journal.pone.0122113	
articles:16639	10.1002/2014JD022121	
articles:16577	10.1073/pnas.1415123112	AGS1048996,ARC1048987
articles:18250	10.1029/2015EO026579	
articles:16517	10.5194/acp-15-3217-2015	
articles:16707	10.1093/mnrasl/slv004	
articles:16535	10.5194/gmd-8-669-2015	
articles:16659	10.1063/1.4915121	
articles:16628	10.1103/PhysRevLett.114.114504	
articles:16480	10.1021/es505846r	
articles:16635	10.1002/2014JD022661	
articles:16633	10.1002/2014JD022279	
articles:16634	10.1002/2014JD022483	
articles:16511	10.5194/acp-15-2915-2015	
articles:16740	10.1002/2015GL063569	
articles:16514	10.5194/acp-15-2889-2015	
articles:16658	10.1038/ncomms7591	
articles:16564	10.1175/JCLI-D-13-00776.1	
articles:16565	10.1175/JCLI-D-14-00325.1	
articles:16496	10.5194/gmd-8-549-2015	
articles:16518	10.5194/acp-15-2805-2015	
articles:16542	10.1029/2015EO025331	
articles:16946	10.5194/amt-8-1135-2015	
articles:16482	10.5194/acp-15-2405-2015	
articles:16669	10.5194/cp-11-403-2015	ATM0513402,NSFEAR1237211
articles:16515	10.5194/acp-15-2341-2015	
articles:16671	10.5194/amt-8-1073-2015	
articles:16481	10.5194/acp-15-2227-2015	
articles:16545	10.1175/JAS-D-14-0124.1	
articles:16562	10.1175/JCLI-D-13-00689.1	
articles:16560	10.1175/JCLI-D-14-00112.1	
articles:16561	10.1007/s00382-014-2402-3	
articles:16563	10.1007/s00382-014-2196-3	
articles:16513	10.1175/JAS-D-14-0216.1	
articles:16524	10.1038/jes.2014.40	
articles:16436	10.1002/joc.3991	
articles:16439	10.1175/MWR-D-14-00083.1	
articles:16530	10.1007/s11207-014-0643-2	
articles:16613	10.1002/2014JA020934	AGS1138784,NNX09AN57G
articles:16454	10.1007/s00376-014-3162-z	
articles:16453	10.1007/s00376-014-3258-5	
articles:16486	10.1002/we.1708	
articles:16484	10.1016/j.rse.2014.11.023	
articles:16485	10.1016/j.rse.2014.10.022	NNX10AK79G
articles:16641	10.1002/2014WR016259	
articles:16642	10.1002/2014JA020935	AGS1138784,NNX09AN57G
articles:16640	10.1002/2014JA020886	NNX13AE15G
articles:16645	10.1016/j.pocean.2014.02.004	
articles:16646	10.6038/cjg20150301	
articles:16647	10.1127/metz/2015/0578	
articles:16548	10.1175/JAS-D-14-0040.1	
articles:16549	10.1175/JAS-D-14-0039.1	
articles:16547	10.1007/s10584-015-1342-1	
articles:16665	10.1002/2014MS000383	
articles:16945	10.1175/JTECH-D-14-00166.1	
articles:16580	10.1175/JPO-D-14-0030.1	
articles:16578	10.1175/JPO-D-14-0116.1	
articles:16579	10.1175/JPO-D-14-0172.1	NNX10AC16G
articles:16663	10.1002/2014JA020533	
articles:16662	10.1002/2014JA020769	AGS1400985
articles:16708	10.5670/oceanog.2015.01	
articles:16723	10.1175/BAMS-D-13-00180.1	
articles:16681	10.1175/JPO-D-14-0157.1	
articles:16434	10.1007/s00382-014-2156-y	
articles:17722	10.1007/s40641-015-0004-8	
technotes:525	10.5065/D6RX9940	
technotes:526	10.5065/D6WQ01TD	
technotes:527	10.5065/D6445JJ7	
articles:16631	10.1002/2014GL062584	
articles:16581	10.1002/2014JD022420	
articles:16569	10.5194/amt-8-987-2015	
articles:16567	10.5194/acp-15-2215-2015	NNX11AH90G
articles:16546	10.1088/0004-637X/801/1/22	
articles:16568	10.5194/acp-15-2009-2015	
articles:16468	10.5194/acp-15-1683-2015	
articles:16512	10.1002/2014GL062784	NNX14AE08G
articles:16551	10.1002/2014JD022364	
articles:16692	10.1002/2014JD022551	
articles:16570	10.5194/amt-8-793-2015	
articles:18735	10.6057/2015TCRR01.05	
articles:16487	10.1088/2041-8205/800/1/L18	
articles:16477	10.5194/tc-9-331-2015	
articles:16469	10.1186/s12889-015-1414-1	GEO1211668
articles:16461	10.1029/2015EO023767	
articles:16538	10.5194/acp-15-1521-2015	
articles:16499	10.1073/pnas.1421989112	
articles:16493	10.5194/acp-15-1385-2015	
articles:16498	10.1088/0004-637X/800/1/54	
articles:16556	10.5194/gmd-8-151-2015	NNX10AK79G
articles:18044	10.1016/j.ecss.2014.11.033	
articles:16528	10.5194/bg-12-653-2015	
articles:16539	10.5194/acp-15-1191-2015	
articles:16522	10.1175/JCLI-D-14-00303.1	
articles:16519	10.1175/MWR-D-14-00227.1	
articles:16525	10.1051/0004-6361/201322361	
articles:16629	10.1002/2014JA020919	AGS1138784
articles:16630	10.1002/2014JA020028	AGS1339918,NNX13AF93G,NNX14AD84G
articles:16632	10.1002/2015SW001167	
articles:16429	10.1016/j.renene.2014.08.060	NNX10AB30G
articles:16500	10.1175/JAS-D-13-0388.1	
articles:16523	10.1175/JCLI-D-14-00184.1	
articles:16531	10.1016/j.ocemod.2014.11.006	
articles:16532	10.1007/s13351-014-4053-z	
articles:16457	10.1175/JAS-D-14-0106.1	
articles:16503	10.1175/JCLI-D-14-00324.1	
articles:16502	10.1175/JCLI-D-14-00103.1	DESC0006702,NNX09AJ05G,NNX12AH90G
articles:16507	10.1175/MWR-D-14-00082.1	
articles:16504	10.1175/JCLI-D-14-00102.1	DESC0006702,NNX09AJ05G,NNX12AH90G
articles:16506	10.1175/JAS-D-13-0353.1	
articles:16505	10.1175/JAS-D-14-0186.1	
articles:16509	10.1007/s00382-014-2212-7	NA13OAR4310138,OCE1243015
articles:16508	10.1016/j.jastp.2014.11.006	NNX13AF93G
articles:16591	10.1515/ntrev-2014-0020	
articles:16594	10.1002/2014WR015744	
articles:16592	10.1002/2014JA020615	UDRT0001
articles:16593	10.1002/2014JA020657	
articles:16595	10.1002/2014JA020833	
articles:16478	10.1111/gfl.12114	
articles:16510	10.1175/MWR-D-14-00199.1	
articles:16470	10.1016/j.scitotenv.2014.11.024	
articles:16812	10.1002/2014EF000283	
articles:16668	10.1002/2014JC010625	NNX10AC16G
articles:18922	10.1109/JSTARS.2014.2364394	
articles:18249	10.1175/BAMS-D-13-00083.1	
usclivar:88	10.5065/D67S7M6T	
articles:16479	10.3201/eid2102.141035	
articles:16501	10.1175/JCLI-D-13-00457.1	
articles:16489	10.1088/0004-637X/799/2/220	NNX08AQ34G
articles:16553	10.1002/2014GL062649	
articles:16950	10.1002/2014GL062398	
articles:16571	10.1038/nclimate2483	
articles:16555	10.1002/2014JD022303	
articles:16533	10.1002/2014JD022244	NNX09AG65G
articles:16644	10.1016/j.hal.2015.01.005	
articles:16554	10.1002/2014JD022747	
articles:16490	10.1038/ngeo2329	
articles:16566	10.1088/1748-9326/10/2/025003	NNX13AJ02G
articles:16643	10.5194/acp-15-913-2015	DESC0008648
articles:16516	10.5194/acp-15-829-2015	
articles:16488	10.1088/0004-637X/799/2/150	
articles:16471	10.1088/2041-8205/799/1/L12	
articles:16448	10.5194/acp-15-583-2015	
articles:16494	10.1002/2014JD021993	EMW2011FP01124
articles:16492	10.1002/2014JD021846	
articles:16491	10.1002/2014JD022221	
articles:16447	10.5194/acp-15-595-2015	DESC0006780
articles:16495	10.5194/gmd-8-43-2015	
articles:16552	10.1021/ef5019548	
articles:16462	10.1002/hyp.10391	
articles:16521	10.5194/amt-8-315-2015	
articles:16497	10.5194/hess-19-209-2015	
articles:18814	10.1073/pnas.1407302112	
articles:16520	10.5194/amt-8-225-2015	AGS1033112
articles:16446	10.5194/acp-15-273-2015	
articles:16473	10.5194/acp-15-153-2015	DEAC0576RL01830
articles:19437	10.5194/amt-8-97-2015	
articles:16537	10.1186/s13071-014-0616-1	
articles:16444	10.1073/pnas.1417609112	
articles:16451	10.5194/acp-15-1-2015	DESC0006711
articles:16527	10.1002/2014WR015820	
articles:16441	10.1039/c4pp90032d	
articles:16437	10.1016/j.atmosenv.2014.10.027	
articles:16443	10.1016/j.atmosres.2014.04.014	
articles:16450	10.1111/rssc.12064	DMS0707069
articles:16442	10.1175/JCLI-D-13-00668.1	
articles:16452	10.1109/TBME.2014.2342280	
articles:16445	10.1016/j.scitotenv.2014.09.079	
articles:16449	10.1002/wcc.318	
articles:16526	10.1002/2014JC010149	
articles:16536	10.1007/s00382-014-2464-2	
articles:16529	10.1002/2014JA020610	
articles:16459	10.1175/JCLI-D-14-00164.1	
articles:16456	10.1175/JCLI-D-14-00039.1	
articles:16455	10.1175/JCLI-D-14-00223.1	EF1048481
articles:16458	10.1016/j.atmosenv.2014.10.038	
articles:16460	10.1088/0004-637X/798/1/51	
articles:16648	10.1175/BAMS-D-13-00197.1	
articles:16649	10.1175/BAMS-D-13-00240.1	
articles:16440	10.1039/c4pp90037e	
articles:16475	10.1175/MWR-D-14-00151.1	
articles:16474	10.1175/MWR-D-14-00081.1	
articles:16476	10.1175/MWR-D-14-00116.1	
articles:16623	10.1175/BAMS-D-13-00121.1	
articles:16541	10.1002/2014JA020470	
articles:16540	10.1002/2014JA020579	
articles:16466	10.1175/JAS-D-14-0066.1	DESC0008648,NNX12AH90G
articles:16463	10.1175/JAS-D-14-0065.1	DESC0008648,NNX12AH90G
articles:16465	10.1175/JAS-D-14-0058.1	
articles:16472	10.1175/MWR-D-14-00246.1	
articles:16464	10.1175/JAS-D-14-0056.1	
articles:16467	10.1016/j.euromechflu.2014.05.007	
articles:17000	10.1890/14-0005.1	
articles:16431	10.1109/TGRS.2014.2320309	
books:597	10.1007/978-3-319-17220-0	
books:600	10.1002/9781118872086.ch32	
books:597	10.1007/978-3-319-17220-0	
books:588	10.1007/978-3-319-10416-4_13	
books:593	10.1007/978-3-319-10416-4_12	
books:595	10.1007/978-3-319-14448-1_70	
books:596	10.1142/9781783265640_0009	
books:597	10.1007/978-3-319-17220-0	
articles:16936	10.1039/c4pp90042a	
usclivar:8	10.5065/D62B8WD5	
articles:14562	10.1002/2014GL062380	
articles:14514	10.1002/2014GL062468	AGS1138784,NNX09AJ83G,NNX13AE20G
articles:14555	10.1002/2014GL062071	
articles:14546	10.1002/2014JD022167	
articles:14504	10.1002/2014JD022397	
articles:14531	10.1073/pnas.1418197111	DESC0006702
articles:14551	10.5194/acp-14-13719-2014	
articles:14556	10.1038/ngeo2321	
articles:14554	10.5194/acp-14-13531-2014	
articles:14552	10.5194/acp-14-13483-2014	
articles:14553	10.5194/acp-14-13439-2014	
articles:14536	10.1002/2014JD022110	
articles:14535	10.1002/2014JD021987	
articles:14534	10.1002/2014JD022365	
articles:14548	10.1002/2014GL062324	
articles:14547	10.1002/2014GL061627	
articles:14506	10.5194/acp-14-13391-2014	NNX11AH90G
articles:16998	10.1002/2014EO500007	
articles:14513	10.1175/JCLI-D-13-00747.1	
articles:14521	10.1002/hyp.10096	
articles:14482	10.1002/sta4.71	
articles:14518	10.5194/gmd-7-2933-2014	
articles:14505	10.5194/acp-14-13119-2014	NNX11AH90G
articles:14569	10.1002/2014EO490002	
articles:14537	10.1088/1748-9326/9/12/124006	
articles:14519	10.5194/acp-14-12983-2014	CHE1049058
articles:14509	10.5194/amt-7-4223-2014	NNX11AE19G
articles:14495	10.1126/science.1259531	
articles:14530	10.1080/02786826.2014.984801	
articles:14557	10.1002/2014MS000313	
articles:14559	10.1002/2013MS000276	
articles:14561	10.1002/2014MS000343	
articles:14565	10.1002/2014JA020555	NNX14AE08G
articles:14558	10.1002/2014MS000372	
articles:14564	10.1002/2014JA020416	NNX10AQ59G,NNX12AJ54G
articles:14560	10.1175/BAMS-D-13-00079.1	
articles:14460	10.1007/s10546-014-9956-9	
articles:14458	10.1007/s00382-014-2108-6	
articles:14512	10.1175/JAS-D-14-0093.1	
articles:14511	10.1175/JAS-D-14-0231.1	DESC0008648
articles:14516	10.1016/j.palaeo.2014.05.030	
articles:14549	10.1002/2013RG000446	
articles:14421	10.1175/JCLI-D-12-00565.1	
articles:14481	10.1088/0004-637X/796/2/85	
articles:14483	10.1007/s10933-014-9797-z	
articles:14538	10.1016/j.jastp.2014.10.007	
articles:14540	10.1007/s11214-014-0099-6	
articles:14541	10.1007/s11214-014-0101-3	
articles:14497	10.1175/MWR-D-14-00100.1	
articles:14499	10.1175/MWR-D-13-00173.1	
articles:14496	10.1175/MWR-D-13-00172.1	
articles:14498	10.1175/MWR-D-14-00097.1	
articles:14500	10.1016/j.atmosenv.2014.09.070	
articles:14523	10.1175/WAF-D-13-00145.1	
articles:14526	10.1175/JTECH-D-13-00239.1	
articles:14525	10.1175/WAF-D-13-00135.1	
articles:14524	10.1175/JTECH-D-13-00076.1	
articles:14527	10.1007/s13253-014-0182-1	
articles:14567	10.1002/2014JA020220	AGS1033112
articles:14568	10.1002/2014JA020235	
articles:14566	10.1002/2014JA020530	AGS1138784
articles:14579	10.1002/2014EF000280	
articles:14417	10.1007/s11433-014-5626-7	
articles:19245	10.1017/S1743921315004639	
articles:19244	10.1017/S1743921315004846	
articles:16986	10.1038/nclimate2454	
technotes:524	10.5065/D6J67DZ4	
articles:14515	10.1093/pasj/psu082	
articles:14510	10.1175/JAS-D-14-0037.1	DESC0008648
articles:14403	10.1002/2014MS000363	SC0006743
articles:14532	10.1002/2014GL061541	
articles:14533	10.1002/2014GL061801	
articles:14426	10.1002/2014GL061921	
articles:14563	10.5194/acp-14-12465-2014	
articles:14517	10.1038/nature13963	
articles:14419	10.5194/acp-14-12479-2014	
articles:14542	10.5194/acp-14-12533-2014	
articles:14528	10.1002/2014JD021876	
articles:14522	10.1051/0004-6361/201424584	
articles:14520	10.5194/gmd-7-2803-2014	
articles:14418	10.5194/amt-7-3971-2014	
articles:14508	10.5194/amt-7-3917-2014	
articles:14544	10.5194/cp-10-2007-2014	
articles:14404	10.5194/acp-14-12181-2014	
articles:14393	10.5194/gmd-7-2709-2014	
articles:14463	10.1021/es502380b	
articles:14507	10.5194/amt-7-3783-2014	
articles:14478	10.1098/rsta.2014.0052	
articles:14480	10.1098/rsta.2014.0053	
articles:14479	10.1098/rsta.2014.0050	
articles:14491	10.1002/2014GL061778	
articles:14501	10.1002/2014JD022143	
articles:14502	10.1002/2014JD021936	
articles:14467	10.1175/JCLI-D-14-00115.1	
articles:14465	10.1175/JCLI-D-14-00182.1	
articles:14466	10.1175/JCLI-D-14-00183.1	
articles:14469	10.1175/JCLI-D-13-00676.1	
articles:14464	10.1175/JCLI-D-13-00677.1	
articles:14550	10.1093/pasj/psu089	
articles:14416	10.1186/s40645-014-0021-6	
articles:14462	10.1088/2041-8205/796/1/L19	
articles:14407	10.1016/j.ecolmodel.2014.07.027	
articles:14415	10.1038/nature13857	
articles:14435	10.5194/acp-14-11587-2014	
articles:14436	10.5194/acp-14-11557-2014	
articles:14406	10.5194/angeo-32-1373-2014	
articles:14405	10.5194/amt-7-3623-2014	NNG04HZ26C
articles:14394	10.5194/hess-18-4363-2014	
articles:14441	10.1175/JAS-D-13-0233.1	DESC0006690
articles:14445	10.1175/JCLI-D-13-00475.1	
articles:14443	10.1175/JAS-D-14-0134.1	
articles:14442	10.1175/JAS-D-14-0114.1	
articles:14444	10.1175/MWR-D-14-00162.1	
articles:14432	10.1175/JAS-D-13-0234.1	DESC0006690
articles:14430	10.1175/JAS-D-14-0095.1	DEEE0005373
articles:14434	10.1175/JCLI-D-14-00158.1	
articles:14429	10.1175/MWR-D-13-00349.1	
articles:14431	10.1175/MWR-D-14-00024.1	60031541,AGS1033112,NNX12AP89G
articles:14433	10.1175/MWR-D-14-00101.1	
articles:14486	10.1175/JTECH-D-13-00208.1	
articles:14487	10.1175/JTECH-D-14-00022.1	
articles:14492	10.1016/j.gloplacha.2014.08.005	
articles:14484	10.1007/s11214-014-0103-1	
articles:14529	10.1002/2014SW001133	AGS1033112
articles:14339	10.1007/s11434-014-0586-x	
articles:14427	10.1175/JAS-D-14-0070.1	DESC0008648,NNX12AH90G
articles:14470	10.1175/JAMC-D-13-0262.1	
articles:14539	10.1002/2014JA020390	NNX10AQ59G,NNX12AJ54G,NNX13AE20G,NNX14AE06G
articles:14494	10.1088/0004-637X/797/1/7	
articles:14493	10.6038/cjg20141116	
articles:14503	10.1002/2014JC009961	
articles:14412	10.1016/j.envsoft.2014.08.002	
articles:14413	10.1017/jfm.2014.540	
articles:14360	10.1002/env.2277	
articles:14398	10.1007/s10980-014-0076-1	
articles:14446	10.1175/MWR-D-13-00275.1	AGS1033112
articles:14300	10.1016/j.atmosres.2014.06.001	
articles:14387	10.1016/j.jastp.2014.08.001	
articles:14284	10.1007/s10584-014-1254-5	
articles:14277	10.1016/j.atmosres.2014.05.026	
articles:14185	10.1109/TGRS.2014.2306993	
usclivar:81	10.5065/D6CJ8BX4	
technotes:523	10.5065/D6NZ85PJ	
articles:14447	10.1016/j.quascirev.2014.08.018	
articles:14324	10.1016/j.jastp.2014.06.009	AGS1138784,NNX09AJ83G,NNX13AE20G
articles:14473	10.1063/1.4900583	
articles:14477	10.1002/2014GL061378	
articles:14476	10.1002/2014JD021883	
articles:14424	10.5194/acp-14-11011-2014	
articles:14425	10.5194/acp-14-10631-2014	DEAC0576RL01830
articles:14363	10.1126/science.1255711	
articles:14366	10.1126/science.1255732	
articles:14364	10.1002/2014JD022109	
articles:14488	10.1002/2014GL061471	NNX10AQ49G,NNX10AQ59G,NNX12AJ54G,NNX13AE20G,NNX14AE06G
articles:14489	10.1002/2014GL061478	
articles:14409	10.1103/PhysRevE.90.043010	1025183
articles:14347	10.5194/acp-14-10931-2014	
articles:14449	10.1038/ncomms6018	
articles:14448	10.1002/2014JD022204	NNX12AP89G
articles:14428	10.5194/acp-14-10845-2014	DESC0006711
articles:14384	10.1063/1.4897366	
articles:14311	10.1088/0004-637X/794/1/18	
articles:14422	10.5194/hess-18-3907-2014	
articles:14351	10.1007/s00382-013-2011-6	AGS1048829,AGS1048841
articles:14349	10.1016/j.atmosenv.2014.07.004	
articles:14350	10.1016/j.atmosenv.2014.07.045	
articles:14370	10.1175/JAS-D-14-0017.1	DESC0006748
articles:14369	10.1175/MWR-D-14-00004.1	
articles:14368	10.1175/JAS-D-14-0060.1	
articles:14367	10.1007/s11356-014-3078-2	
articles:14490	10.1002/2014RS005436	AGS1033112
articles:14472	10.1038/nclimate2341	NNX09AH89G
articles:14471	10.1038/nclimate2357	
articles:14285	10.1175/JAS-D-13-0305.1	
articles:14468	10.1002/2014JC010206	
articles:14475	10.1002/2013JA019378	
articles:14233	10.1016/j.jqsrt.2014.02.029	
articles:14135	10.1109/TGRS.2013.2296558	
articles:14220	10.1016/j.atmosres.2014.05.014	
articles:14221	10.1016/j.atmosres.2014.05.001	
articles:14222	10.1016/j.atmosres.2014.03.008	
articles:14198	10.1007/s11207-014-0533-7	
articles:16913	10.1002/2014EF000253	
articles:14581	10.1002/2014EF000257	
articles:14313	10.1175/WCAS-D-13-00027.1	
articles:14402	10.1504/IJEP.2014.065123	
articles:14282	10.1002/2014EF000258	
articles:14328	10.1088/0067-0049/214/2/27	
articles:14411	10.1175/JAMC-D-14-0017.1	
articles:14410	10.1175/JAMC-D-13-0281.1	
articles:14399	10.1175/JHM-D-13-0162.1	
articles:14400	10.1175/JHM-D-13-038.1	
articles:14450	10.1051/0004-6361/201424313	
articles:14388	10.1175/JCLI-D-14-00033.1	
articles:14383	10.1175/JAMC-D-14-0046.1	
articles:14280	10.1007/s11430-014-4829-0	
articles:14371	10.1175/JAS-D-13-0354.1	
articles:14456	10.1002/2014PA002669	
articles:18243	10.1364/JOSAA.31.002179	
articles:18248	10.1158/1055-9965.EPI-14-0431	
articles:14365	10.4236/acs.2014.44053	
articles:14333	10.5194/amt-7-3215-2014	
articles:14378	10.5194/gmd-7-2193-2014	EF1048481
articles:14361	10.1002/2014JD021485	
articles:14451	10.1002/2014JD021722	
articles:14461	10.1127/0941-2948/2014/0565	
articles:14342	10.4172/2157-7617.1000220	
articles:14345	10.5194/acp-14-10119-2014	
articles:14401	10.5194/amt-7-3085-2014	
articles:14286	10.5194/acp-14-10103-2014	NNX12AH90G
articles:14373	10.1063/1.4896246	
articles:14269	10.5194/acp-14-10013-2014	DEAC0576RL01830
articles:14296	10.5194/acp-14-9925-2014	
articles:14341	10.1002/2014JA020383	
articles:12938	10.5194/amt-7-3035-2014	
articles:14408	10.1021/es502204x	
articles:14389	10.1002/2014JD022314	
articles:14334	10.1175/JCLI-D-14-00087.1	
articles:14377	10.5194/gmd-7-2065-2014	DMS0934317
articles:14340	10.1038/nature13546	
articles:14354	10.1038/nature13721	
articles:18226	10.1002/cpe.3228	
articles:18226	10.1002/cpe.3228	
articles:14330	10.1088/0004-637X/793/2/87	
articles:14343	10.5194/acp-14-9317-2014	
articles:14228	10.1002/2014JD021808	
articles:14307	10.5194/bg-11-4713-2014	
articles:14271	10.1126/science.1254961	
articles:14299	10.1088/2041-8205/793/1/L9	
articles:18245	10.1088/0004-637X/793/1/24	
articles:14273	10.1175/MWR-D-13-00318.1	
articles:14322	10.1002/2014JA020221	
articles:14293	10.1175/JCLI-D-13-00476.1	
articles:14439	10.1002/2014JA020207	NNH11AR24I
articles:14438	10.1002/2014JA019831	
articles:14437	10.13031/trans.57.10748	
articles:14189	10.1016/j.renene.2014.03.006	
articles:14188	10.1016/j.jmarsys.2014.04.001	
articles:14267	10.1007/s00442-014-3008-5	
articles:14272	10.1109/MPE.2014.2331901	
articles:14219	10.1175/JAS-D-13-0366.1	
articles:14223	10.1016/j.atmosenv.2014.05.061	
articles:14275	10.1175/JAS-D-13-0338.1	
articles:14332	10.1175/JAMC-D-13-0322.1	NNX09AN79G
articles:14331	10.1007/s00376-014-3078-7	
articles:14397	10.1175/1520-0477-95.9.S1.1	
articles:14454	10.1002/2014MS000315	DEAC0576RL01830
articles:14453	10.1002/2014WR015559	
articles:14440	10.1088/1748-9326/9/9/094009	
articles:14292	10.1007/s00382-013-1989-0	
articles:14290	10.1175/JCLI-D-13-00561.1	
articles:14274	10.1175/JAS-D-14-0034.1	
articles:14297	10.1038/nclimate2345	
articles:14390	10.1177/0022343314538275	
articles:14287	10.1175/JTECH-D-13-00195.1	AGS1033112
articles:14288	10.1007/s00382-013-1951-1	
articles:14291	10.1038/nclimate2323	EF1048481
articles:14455	10.1002/2013MS000279	
articles:14044	10.1175/MWR-D-13-00175.1	
articles:18242	10.1364/JOSAA.31.002002	
articles:19240	10.1145/2597652.2597656	
articles:14452	10.1002/2014MS000329	
articles:14321	10.1002/2014JA020280	
articles:14246	10.1007/s10546-014-9929-z	
articles:14268	10.1002/hyp.9988	
articles:14213	10.5194/amt-7-2775-2014	
articles:14305	10.1002/2014MS000346	
articles:14392	10.1002/2014GL060160	
articles:14391	10.1002/2014GL061055	
articles:14215	10.1103/PhysRevE.90.023018	1025183
articles:14316	10.5194/gmd-7-1819-2014	
articles:14265	10.1002/2014JD021484	
articles:14323	10.1002/2014JD021776	AGS1138784,NNX09AJ83G
articles:18921	10.5194/acp-14-8795-2014	
articles:14344	10.5194/acp-14-8701-2014	
articles:14335	10.1088/1748-9326/9/8/084016	
articles:14270	10.1073/pnas.1407229111	
articles:14420	10.5194/npg-21-869-2014	
articles:14346	10.5194/tc-8-1577-2014	
articles:14317	10.5194/gmd-7-1733-2014	
articles:18241	10.1088/0004-637X/791/2/94	
articles:14266	10.1002/2013JD021416	
articles:14262	10.1002/2014GL061077	NNX08AQ34G
articles:14279	10.1002/2014GL060930	
articles:14247	10.1175/JCLI-D-14-00121.1	S1048841
articles:14106	10.1016/j.jcp.2013.11.033	
articles:14353	10.1080/17583004.2014.912824	
articles:18244	10.1088/0004-637X/792/1/23	
articles:14263	10.1088/0004-637X/792/1/12	
articles:14315	10.5194/hess-18-2815-2014	
articles:14314	10.5194/gmd-7-1621-2014	
articles:14336	10.1007/s00024-013-0766-7	
articles:14423	10.1002/2014JA020152	
articles:14474	10.1002/2014JA020013	
articles:14071	10.1016/j.jcp.2014.03.036	
articles:14186	10.1016/j.jastp.2013.12.013	AGS1033112
articles:14232	10.1175/JHM-D-13-0188.1	
articles:14230	10.1007/s00382-013-1980-9	DESC0006743
articles:14231	10.1175/JHM-D-13-083.1	
articles:14227	10.1175/JAS-D-13-0357.1	
articles:14229	10.1007/s00382-014-2067-y	DEAC0576RL01830
articles:14226	10.1175/JAS-D-13-0289.1	
articles:14249	10.1175/JAMC-D-13-0362.1	
articles:14244	10.1175/MWR-D-14-00008.1	NA09NWS4670001
